class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,6622,8,38,0,0,0,0,0,0,3518,132290,91700,18868,616,0,83110,0,0,0,88,382,220068,193836,104768,17700,0,0,0,0,28,8,0,0,0,0,0,0,0,31598,215394,0,18550,196,248,1342,1702,223294,1332,298,6,24,166724,29804,22034,9320,6322,4096,2666,2132,910,2984,325032,16,4,58,2,83110,1656,80062,23462,,,,103560,6622.66,325032,325032,324364,776,1254,31860,324000,247202,1209600,2916,52,14,0,110270.4,69534.72,67138.56,20,94,0,0,2538,38018,95386,83994,20424,5900,732,0,8,6,325032,1404,50,4902,46328,21920,130126,40500,1720,42,0,92,28,96914,10384,0,14,0,112,113022,132,52,0,0,10,25024,0,0,0,0,1356,282,84,129970,20416,3504,568,905200,98134,66428,218,0,0,2123390,258.52,184,138256,17954,8682,4356,8400,5632,16074,47240,398,0,0,0
neg,45872,142,130,0,0,0,0,0,0,684,53896,2137692,1148820,21128,0,1372556,0,0,0,0,0,2867806,2398052,662372,424804,0,0,0,0,488,144,0,0,0,0,0,46744,599296,1386638,1329542,0,3054,1916,2080,634108,2355694,365352,16,0,0,0,1203748,882114,360470,242558,197370,409796,66164,0,0,0,3530624,0,16,66,50,1372556,42848,319808,339780,250680,232660,,173720,45872.81,3530624,3530624,3536874,19011,842,107904,1105820,3362220,1209600,114686,2,122,0,2820920.64,0.0,538315.2,0,0,0,0,0,6580,234988,1820710,1249836,43394,6116,596,38,44,3530624,4728,452,31742,362700,149574,2088962,699836,23960,262,4,180,436,2867140,789666,0,142,0,24,2877666,2066,120,0,0,0,0,0,0,0,0,23766,27000,6226,0,0,82772,11812,21380,2786,0,0,0,0,44872790,872.42,1018,586424,642190,534842,252466,453280,448652,230962,143050,69012,1342,0,0
neg,46290,360,334,0,0,0,0,0,96920,1336106,2896200,1337432,67752,0,0,2125382,34296,0,0,87870,163202,4126908,2776132,2535426,1103484,0,0,0,0,572,1446,0,0,0,0,0,0,15640,5655106,63664,0,10886,5604,7308,11772,49594,5649240,6,0,0,0,3348712,1479396,438844,231352,117570,56374,31048,29956,1158,0,6753698,772,432,1086,0,2125382,103404,957096,1572100,373780,366560,495200,211220,46289.26,6753698,6753698,6742506,16074,40,44808,673320,5734410,1209600,332894,30,298,0,3722173.44,0.0,2001390.72,2,1712,0,17120,501368,2216960,1977972,795796,175808,46072,3314,0,92,112,6753698,23940,3068,549538,1362248,309872,1830922,1528794,125696,332,0,228,1716,4053036,203046,0,1752,0,0,4054972,16350,654,0,0,0,0,0,0,0,0,67304,25914,3974,8027050,1432400,253692,51566,11891120,1191272,4489842,24126,0,0,6289290,5313.5,6130,2093746,1413198,1162562,228378,407718,176242,146798,103990,1778,0,0,0
neg,1282,0,20,0,0,0,0,0,0,52,2064,2248,0,0,0,39162,0,0,0,5310,18704,97160,88018,52404,6522,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4364,0,72,44,44,30,64,2054,2056,0,0,0,4346,18,0,0,0,0,0,0,0,0,154970,0,0,0,0,39162,902,19856,31744,,,,51140,1281.31,154970,154970,9848,6,0,14874,153860,4390,1209600,32,2,24,0,66095.04,23633.28,38518.08,0,10,0,0,30,482,3762,88,2,0,0,0,0,0,154970,68,12,12,14,696,2890,502,170,0,0,28,168,70498,27332,0,2,0,0,70502,12,0,60,3772,0,0,0,0,0,0,1188,0,0,0,0,0,0,80,8,0,0,0,0,310,0.28,26,4192,172,0,0,0,0,0,0,0,0,0,0
neg,20,30,,0,0,0,0,0,0,6,6234,3422,34,0,0,3618,0,90,0,0,0,16908,13770,11516,812,0,0,0,0,24,64,0,0,0,0,0,0,0,0,9696,0,104,34,38,520,478,1706,6816,0,0,0,8074,434,168,176,170,88,394,72,22,98,28444,4,14,40,4,3618,254,8726,2780,,,,11320,19.82,28444,28444,29688,31,64,2704,28220,9746,1209600,0,,,,2450.88,0.0,6312.0,0,24,0,0,0,5802,928,1984,946,36,0,0,,18,28444,1030,14,20,192,738,1968,5118,560,56,0,,,,,,,,,,56,66,0,0,0,0,0,0,0,0,178,0,0,1696,564,156,46,7280,1032,0,30,0,0,0,95.24,48,7382,1766,170,52,60,64,70,132,0,0,0,0
neg,35970,0,,0,0,,,,,,,,,,,1090686,0,0,0,0,0,2108996,1990816,405246,88954,0,0,0,0,0,0,0,0,0,0,0,6912,710828,784840,696438,0,3066,4044,9512,19346,783492,1379446,112,0,0,0,998226,316436,228088,163160,156660,252600,83756,92,0,0,2514512,0,14,130,394,1090686,20590,310142,94734,174360,211960,,15660,35970.79,2514512,2514512,2502954,,272968,7686,91960,2199018,1209600,0,,,,1944520.32,0.0,252687.36,0,0,0,0,0,11672,727474,1252330,190980,13876,2622,64,,0,2514512,1496,332,84876,161390,108432,1497928,338788,5774,2,0,,,,,,,,,,1314,72,0,0,0,0,0,0,0,0,8390,26320,6168,0,0,81800,13664,3266660,391142,0,0,0,0,6280680,729.4,748,268262,331114,238358,114046,275460,376030,329010,156340,110388,10,0,0
neg,41512,308,304,0,0,0,0,0,0,1188,391300,1735790,421776,36074,752,1092702,0,0,0,0,0,2378328,2146348,328898,191356,0,0,0,0,272,96,0,0,0,0,0,95904,1022288,1276868,191820,0,1670,1104,2046,55466,2199470,327120,4,0,0,0,669126,802762,245354,164176,123644,100472,159536,321310,500,0,2707594,446,1458,1158,22,1092702,24394,178876,149190,154380,142980,,27120,41512.8,2707594,2707594,2685760,17922,4760,25944,283380,2586880,1209600,85962,2,56,0,2298835.2,0,286241.28,0,0,0,0,0,64898,838162,1404504,256980,18310,3900,126,84,96,2707594,3466,448,78244,169472,103910,1515928,703908,11470,34,0,464,250,2288282,250342,0,2778,0,30,2318500,1740,190,0,0,0,0,0,0,0,0,13568,34492,15318,0,0,80314,14086,6173140,643430,0,0,0,0,40512950,855.32,954,304286,466680,298302,145024,303876,413950,274740,148348,220390,11284,0,0
neg,41256,320,286,0,0,0,0,0,0,848,226446,1916958,661958,87286,3360,1474138,0,0,0,0,0,2583940,2278356,500160,251658,0,0,0,0,792,158,0,0,0,0,0,95738,1354134,1150372,296612,0,2112,1402,1682,90330,2100630,700624,76,0,0,0,1125280,403608,189822,181310,213348,236614,278992,267870,12,0,3084698,188,116,214,6,1474138,40690,279478,219348,173200,232680,,88760,41255.87,3084698,3084698,3080708,22353,1076,62586,658480,2896856,1209600,86178,0,92,0,2481053.76,0,413767.68,0,0,0,0,0,2122,461296,1632128,754192,40054,6462,602,22,26,3084698,4040,494,55276,240516,190930,1963710,426064,15762,64,0,442,468,2458742,29456,44,2018,0,0,2512230,1860,260,0,0,0,0,0,0,0,0,22918,43132,6616,0,0,78634,11596,125420,16314,0,0,0,0,2262620,966.14,1156,437476,618060,459340,192782,358656,254688,204950,144582,222800,3522,0,0
neg,30766,1164,1036,0,0,0,0,0,0,2950,54766,1397640,639344,40262,8456,1048102,20798,0,0,0,0,1817462,1518140,456912,241144,0,0,1826,0,1398,232,0,0,0,0,0,4340,729328,1386448,23302,0,3112,1340,2060,104206,1514800,517830,70,0,0,0,862862,461536,241772,159978,112488,81544,86204,137034,0,0,2274792,48,60,152,24,1048102,35864,211350,243270,207960,,,243120,30766.66,2274792,2274792,2263364,13491,1720,101448,1059420,2143418,1209600,62816,0,74,0,1930706.88,0.0,209525.76,0,0,0,0,0,13052,467014,1162386,473528,23456,3788,194,278,296,2274792,4828,548,26546,130386,99068,1472402,400412,9120,108,0,1816,578,1881302,7706,0,20548,0,0,1944620,1642,326,0,0,0,0,0,0,0,0,21254,15892,2730,0,0,64706,9998,155840,25656,0,0,0,0,766670,1161.64,1228,226872,498232,371856,185336,356958,232162,127506,60086,80320,4090,0,0
neg,30086,0,,0,0,0,0,0,0,1052,51948,1323914,797344,9272,0,1019014,0,0,0,0,0,1887210,1645176,404004,202396,0,0,0,0,0,0,0,0,0,0,0,59492,390612,1266928,466498,0,2942,1754,1772,3794,563598,1607518,2142,10,0,0,999862,333892,175728,123454,101366,104448,200508,144272,0,0,2291578,80,58,998,492,1019014,31632,165748,237234,192940,,,207160,30085.71,2291578,2291578,2269040,13448,154746,105094,1077660,2183530,1209600,0,,,,1840132.8,0.0,334752.96,,,0,0,0,2424,543582,1445612,178270,11700,1942,0,,0,2291578,1764,366,155668,238388,157688,1406732,216830,6094,0,0,,,,,,,,,,1586,154,0,0,0,0,0,0,0,0,15270,32676,6512,0,0,96668,18860,3035840,433876,0,0,0,0,5782530,,,360170,542014,248468,113812,225294,202682,183550,120560,181780,5200,0,0
neg,80816,2130706432,526,0,0,0,0,0,0,28280,1994492,2354454,429492,58284,0,2308968,0,0,0,130,272,4521702,4077006,502066,356458,0,0,0,0,694,222,0,0,0,0,0,1150574,3063202,414688,236538,0,2584,530,1336,310022,3328878,1218864,2788,0,0,0,1545838,1171698,428570,327068,297670,303338,675582,115238,0,0,5025022,0,390,506,38,2308968,47790,239964,260726,108100,113180,102880,14180,80816.24,5025022,5025022,5041214,25783,9824,12696,174580,4865002,1209600,151634,2,330,0,4309399.68,0.0,550978.56,0,0,0,0,328,300512,1911972,1984770,603686,51592,10058,2084,4,10,5025022,7414,1168,7184,444494,118682,2193874,2078564,13622,0,0,1094,616,4090334,603314,0,165276,0,40,4369258,4142,674,0,0,0,0,0,0,0,0,26284,43396,23060,0,0,112542,24284,10391460,1140260,0,0,0,0,1146900,2008.9,2320,577790,1131358,491800,172940,312220,293316,263540,327268,1097102,197668,0,0
neg,40262,2130706432,134,0,0,0,0,0,0,138,147438,1562674,764226,30174,2130,1212600,0,0,0,0,0,2238624,1941668,474632,257482,0,0,0,0,240,106,0,0,0,0,0,17806,1013668,1122180,353126,0,1582,1340,5020,6088,101212,2391454,84,0,0,0,804996,652370,241064,191974,165308,142212,158050,150806,0,0,2713642,68,114,112,4,1212600,41604,316232,156950,198960,209360,,62420,40261.95,2713642,2713642,2720702,15850,238,27212,289720,2506780,1209600,81858,2,50,0,2278299.84,0,227077.44,42,606,0,0,0,15518,663080,1452874,360824,12122,2350,12,0,6,2713642,2548,410,18570,177106,58936,1203556,1020762,24766,126,0,144,152,2287414,36974,0,316,0,90,2302634,1244,70,0,0,0,0,0,0,0,0,23314,36704,19294,0,0,74894,13862,6560820,656162,0,0,0,0,39261990,760.94,748,240708,447996,345276,164850,312764,320806,436424,196374,41558,24,0,0
neg,82130,,,,,0,0,19860,331612,3930516,1391568,191830,3238,0,0,2695594,0,0,,204140,351560,4935180,4431504,1912894,503206,,0,0,0,,,0,0,0,0,0,0,0,1213056,4655568,0,17382,5628,7360,11438,20138,4980254,501438,324986,0,0,1529300,1592680,1194450,562444,288520,189646,136552,100948,50032,224052,7054722,,,,,2695594,90076,1106436,801102,282620,371900,324980,246040,82129.31,7054722,7054722,,29856,,,986680,,1209600,,,,,5034823.68,0.0,832439.04,88,774,814,39718,447458,964704,1034532,928686,932496,1010008,468294,41914,,,7054722,17026,2324,439326,479370,182872,2577972,2081956,87560,218,0,600,3298,4501084,1822632,0,2914,0,0,4656156,,,,,,,,,,,55236,,,,,,,,,,,,,,,4818,905962,1457800,583558,178006,334384,686888,1542926,173424,5676,0,,
neg,17744,4740,4434,0,0,0,0,0,0,11888,1037814,4373130,2288652,755490,198628,3612494,9476,0,0,0,0,8016958,7263312,954364,636302,0,0,37758,0,10468,1582,0,0,0,0,0,0,6357892,2307702,8,0,4462,1110,1840,15828,6023378,2612714,6270,0,0,0,6722488,1402930,296818,121438,58842,33530,28436,1120,0,0,8972872,0,1262,9310,0,3612494,109690,192692,758796,144800,152380,141500,51420,17744.76,8972872,8972872,9042016,14936,40916,43142,488100,8665602,1209600,353584,72,122,0,5217593.28,908700.48,2529272.64,0,0,0,0,0,15522,213156,2626342,4063590,1486910,256950,3132,13262,14360,8972872,11750,2066,12322,2616938,1168350,3411282,1426980,15912,2,0,7950,3534,3081678,6084,0,7950,70,84,5686832,14178,1402,0,0,78450,944454,0,0,0,0,43782,554,84,0,0,87386,21608,18806900,2024688,0,0,0,0,16744650,3277.3,3872,3784882,4630312,189230,20876,16704,10066,7162,3818,2552,0,0,0
neg,82150,970,1844,0,0,0,0,0,0,129116,1453174,954488,92284,5216,0,2999040,0,0,0,29178,50134,6163172,5389436,1784288,671856,0,0,0,0,462,396,0,0,0,0,0,0,0,267952,2366326,0,2238,606,1130,1362,2002,2092030,534910,0,0,0,1375752,604166,205162,141224,82404,59820,60606,51470,21176,32498,7978528,2148,3058,494,10,2999040,80278,1112576,661704,255520,275340,382420,177640,82150.27,7978512,7978528,7863816,25429,0,61534,702580,6867996,1209600,78624,2,128,0,5354397.12,609837.12,946792.32,162,1128,0,0,47650,630622,1361598,530022,53864,8468,2018,36,0,38,7978528,5636,760,92158,208850,234030,1717152,370368,5324,0,0,1006,2880,5398078,2238478,0,624,0,0,5403258,2424,752,0,0,0,204322,0,0,0,0,43986,2402,886,3827812,487476,65562,11282,10967500,1096760,2651598,31024,0,0,6694830,4620.56,4468,556126,492696,365438,230632,972658,16720,8,0,0,0,0,0
neg,61166,108,94,0,0,0,0,0,25506,401172,1877176,1185540,173794,4998,272,1615646,0,0,0,14078,21754,3330638,2962782,480514,308204,2,0,0,0,130,52,0,0,0,0,0,245734,1399728,1167260,855736,0,2388,530,958,13766,1201636,2431522,17654,4,0,0,870520,1293490,434686,275466,190770,148188,170706,274602,10024,6,3826052,370,702,384,0,1615646,45208,258608,220860,144140,147140,160020,21460,61166.09,3826052,3826052,3831210,22099,2298,14950,188840,3668458,1209600,103354,0,104,0,3372245.76,0,293136.0,0,0,0,0,116530,1102422,1601420,733474,102452,10106,1986,68,50,54,3826052,5410,866,75854,162228,122828,2299970,946024,54646,632,0,184,222,3326468,103218,0,20534,0,0,3393058,2458,98,0,0,0,0,0,0,0,0,23238,66702,12366,0,0,134014,23762,163580,22166,0,0,0,0,3091820,1585.66,1716,319628,519508,456104,269596,708694,743294,367746,138600,140180,5108,0,0
pos,966436,,,,,0,0,0,0,668198,17167672,34672274,7540504,95092,344,20847940,0,20938,,4386,12852,48447658,42231990,12972084,5935672,,0,0,0,,,0,0,0,0,0,928782,36455548,17616348,5143406,0,44844,50822,92082,216838,32030962,27700150,8376,8,2,0,22660042,8324840,4702994,4468630,4529986,5394470,7272236,2725012,65764,110,61431886,,,,,20847940,688492,7073900,5879610,381100,412660,371900,306180,966436.97,61431886,61431886,61454704,417993,,,824300,60144084,1209600,,,,,54100838.4,0.0,6015604.8,,,0,0,49188,6394224,31628448,19945212,1825220,239378,61492,922,,,61431886,51022,9698,3283344,2689364,10869818,41219600,1973672,47542,24,0,,,,,,,,,,,,,,,,,,,,354502,,,,,,,,,,,,,,,,6434872,8948332,8045182,4356770,9900144,9860982,8965812,3069634,561924,432,,
neg,70,20,20,0,0,0,0,0,0,76,2790,9992,464,0,0,5372,0,220,0,0,0,23388,20090,9260,320,0,0,0,0,6,22,0,0,0,0,0,0,0,0,13322,0,1234,82,110,86,170,11634,6,0,0,0,11358,1074,114,224,50,28,424,50,0,0,32680,0,4,0,0,5372,300,6588,2646,,,,8940,70.59,32680,32680,33216,33,46,3092,32400,13322,1209600,710,0,2,0,7587.84,0.0,4596.48,26112,,0,0,0,2858,5780,3858,826,0,0,0,6,38,32680,1270,46,60,702,916,3412,5788,1112,16,0,22,40,6698,948,0,0,0,0,7828,90,132,0,0,0,0,0,0,0,0,244,0,0,1710,610,260,58,2340,246,0,22,0,0,0,0,0,6218,4514,1648,188,62,154,122,238,0,178,0,0
neg,122734,736,704,0,0,0,0,0,0,1344,532510,4878998,1741708,94518,13810,3441840,25340,0,0,0,0,5892266,4498482,1562042,1310440,0,0,0,0,470,178,0,0,0,0,0,105456,3238908,1986274,1932250,0,7512,1066,4520,1879548,4754062,615984,196,0,0,0,2093466,1623210,801720,683818,578322,785136,697216,0,0,0,7454894,0,3100,1062,12,3441840,130870,612238,939018,281920,228820,289440,41960,122733.18,7454894,7454894,7444162,50369,73328,12634,188320,7262888,1209600,171082,0,70,0,6110523.84,0.0,1144455.36,0,0,0,0,0,52116,1339724,3830110,1881304,145014,12740,1880,466,554,7454894,10118,792,288674,478300,411464,4857220,1199564,16558,198,0,1310,358,3974926,581512,0,27322,0,16,6159894,3424,512,0,0,0,0,0,0,0,0,65432,67848,18676,0,0,186330,39152,1661740,606294,0,0,0,0,5818680,2384.94,1824,1188020,822752,614864,306692,680156,756826,948554,891486,1030926,22612,0,0
neg,40592,0,,0,0,0,0,0,0,4560,1026296,3030098,555838,12126,0,1980646,0,0,0,0,0,3978528,3456536,985054,402342,0,0,0,0,0,0,0,0,0,0,0,764,2133526,373910,2120718,0,4690,1932,2102,2270,3730,4613948,234,12,0,0,2990202,815726,287498,165068,121160,166548,82716,0,0,0,4964808,0,20,84,762,1980646,79778,372774,608726,257940,224640,244280,25540,40591.79,4964808,4964808,4916274,14228,134410,3366,112760,4628918,1209600,0,,,,3223950.72,0.0,1398881.28,0,628,0,0,0,151332,2213122,1970910,262576,25392,5448,138,,0,4964808,8994,1210,52922,1176634,462276,2275486,628198,22904,294,0,,,,,,,,,,7116,416,0,0,0,0,0,0,0,0,36190,19810,4044,0,0,151918,25078,11855400,1365376,0,0,0,0,10591800,2737.18,2920,1477988,1362370,491610,218652,675768,296534,94272,11408,316,0,0,0
neg,14,28,,0,0,0,0,0,0,2022,2198,840,0,0,0,1554,0,148,0,182,496,7946,6148,8720,258,0,0,0,0,32,54,0,0,0,0,0,0,0,0,5060,0,882,6,16,12,80,4064,0,0,0,0,3648,512,168,264,58,30,36,328,16,0,16880,0,10,2,0,1554,158,7380,1214,,,,8520,14.06,16880,16880,18454,19,56,1594,16660,5060,1209600,0,,,,2026.56,0.0,2166.72,0,14,0,0,764,3196,318,428,354,0,0,0,,12,16880,894,14,12,14,20,1200,2110,754,42,0,,,,,,,,,,24,72,0,0,0,0,0,0,0,0,170,0,0,1094,418,132,22,5520,566,3634,18,0,0,0,48.5,42,3188,1478,110,68,110,32,64,10,0,0,0,0
neg,39372,2130706434,422,0,0,0,0,0,0,22682,548942,1261088,612212,20426,0,1060416,0,0,0,0,0,2444450,2242962,432064,155840,0,0,0,0,314,114,0,0,0,0,0,68878,1095934,1299212,1326,0,2564,350,538,830,35486,2424224,1358,0,0,0,873794,530982,226778,183666,162616,179906,258148,49460,0,0,2876892,0,20,116,40,1060416,21744,310996,120372,133140,249860,,44420,39372.6,2876892,2876892,2881094,12165,0,42692,452220,2465350,1209600,88824,2,74,0,2126399.04,0,335419.2,0,296,0,0,2122,166856,620664,985940,610658,71596,6826,688,54,62,2876892,4814,482,2904,223196,90160,1613840,524922,5032,0,0,672,244,2157304,45142,0,82590,0,16,2157924,1916,94,0,0,0,0,0,0,0,0,12156,64774,14576,0,0,65062,9578,4943020,494426,0,0,0,0,870910,887.4,1034,358488,411264,256646,140804,276760,283024,225898,172012,327064,13390,0,0
neg,6200,2130706444,172,0,0,0,0,0,0,4926,111506,303324,49586,3196,28,219828,0,0,0,0,0,409800,326102,111504,62566,0,0,0,0,394,82,0,0,0,0,0,19528,451938,0,1100,0,1622,140,226,294,12452,457694,138,0,0,0,173788,134980,37852,26376,19116,19146,29828,31478,2,0,521490,256,388,326,6,219828,6888,39578,71032,,,,109940,6199.83,521490,521490,517970,2650,768,50754,519640,472566,1209600,14470,2,36,0,390077.76,0.0,80923.2,0,236,0,0,0,42404,163286,234878,29666,2162,170,0,2,6,521490,2164,134,2794,41574,23206,117970,270920,13676,128,0,220,274,376408,58270,0,6342,18,8,401988,618,130,0,0,0,0,0,0,0,0,5120,8708,2328,0,0,6150,940,1358520,137552,389014,580,0,0,339180,387.7,364,86610,91186,61238,39390,100458,84948,7926,764,46,0,0,0
neg,0,0,60,0,0,0,0,0,0,4,1094,5842,0,0,0,1766,0,0,0,0,0,4292,1752,12806,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6940,0,82,44,48,1354,966,2854,1592,0,0,0,4482,520,340,252,92,898,276,28,10,42,17104,0,0,0,0,1766,132,10194,2604,,,,12720,,17104,17104,20584,48,0,1632,17020,6986,1209600,0,2,0,0,2526.72,0.0,2223.36,2,16,0,0,0,0,3702,2880,350,8,0,0,0,0,17104,2240,6,18,862,1306,2274,224,10,0,0,124,96,2650,190,0,12,0,0,2782,0,2,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,36,4522,2072,306,26,8,6,0,0,0,0,0,0
neg,28,28,16,0,0,0,0,0,0,48,0,6762,36,0,0,2768,0,0,0,0,0,6220,4454,5278,826,0,0,0,0,16,10,0,0,0,0,0,0,6846,0,0,0,74,28,22,52,2370,4298,2,0,0,0,5946,610,160,48,34,18,20,10,0,0,11506,0,4,0,0,2768,184,3002,2266,,,,5200,28.02,11506,11506,13502,13,0,1074,11440,6846,1209600,550,0,2,0,3818.88,0.0,2996.16,0,0,0,0,0,0,4592,2242,12,0,0,0,0,4,11506,70,10,16,818,478,2048,3032,374,0,0,56,70,3734,42,20,2,0,0,4120,40,30,0,0,0,0,0,0,0,0,112,0,0,0,0,266,86,0,0,0,0,0,0,0,65.4,24,3280,2866,516,84,70,14,14,2,0,0,0,0
neg,40070,7422,7834,0,0,0,0,0,0,4392,2136292,4112860,942178,7588,0,3125850,0,0,0,0,0,6411216,5425432,1307636,870980,0,0,570,0,10976,1786,0,0,0,0,0,918,7155912,9550,36930,0,3814,1366,2952,100460,5284568,1798610,11538,2,0,0,4499408,1196574,504878,274304,181576,182908,361344,2318,0,0,7719836,0,46,254,48,3125850,149276,502080,803872,233780,198200,197960,70480,40069.2,7719836,7719836,7743006,21558,46750,39440,449020,7203310,1209600,484672,0,236,0,4739744.64,44453.76,2413486.08,0,0,0,0,0,118392,663696,2855602,3133932,405626,23458,2604,23652,24246,7719836,9352,1400,75618,2269408,872760,2874022,1091364,9386,0,0,12610,5258,4649110,14260,94,70706,0,52,4949424,15572,352,0,0,2290,37716,0,0,0,0,57556,7944,1618,0,0,254016,78172,1123160,179784,0,0,0,0,69200,2651.06,2950,2637848,3279610,636604,155932,227466,106538,64798,43040,51474,0,0,0
neg,124474,0,,0,0,0,0,0,0,3754,1349320,5431792,1120408,39974,1998,3569730,0,0,0,0,0,6744476,5711042,1543808,877188,0,0,0,0,0,0,0,0,0,0,0,842370,5162430,1927512,14934,0,4392,1214,2056,2842,40144,7839762,56814,16,6,0,3582652,1229280,708454,528190,400548,361084,542414,594314,310,0,8289862,10,12,406,422,3569730,137834,1012602,529306,223700,212120,221800,190000,124474.71,8289862,8289862,8275388,48801,27726,92292,1015020,7947246,1209600,0,,,,7319386.56,0.0,621398.4,0,1050,0,0,0,254804,3648862,3411038,583880,40584,7830,248,,178,8289862,11398,1400,126004,296188,415382,6208050,866228,22546,50,0,,,,,,,,,,4174,146,0,0,0,0,0,0,0,0,78500,167284,32364,0,0,427980,52116,24634320,2715380,0,0,0,0,18862150,2616.2,3340,651580,1070488,1222116,921330,3237752,833368,9312,838,462,0,0,0
neg,1082,10,8,0,0,0,0,0,0,58800,29338,18984,0,0,0,36220,0,0,0,832,1560,84964,71414,65566,5006,0,0,0,0,30,6,0,0,0,0,0,0,0,4862,102260,0,23574,414,496,1614,2180,78140,704,0,0,0,62492,29440,5062,2510,1502,1122,478,3258,1116,142,151528,42,86,26,0,36220,1374,49850,15274,,,,64360,1081.67,151528,151528,165184,528,0,14536,150240,107372,1209600,1936,0,14,0,56461.44,3192.0,31008.96,62,192,0,0,58986,20366,18132,8828,798,12,0,0,20,26,151528,16448,46,2320,8734,12384,65474,1674,42,0,0,18,8,54058,18104,0,8,0,0,59378,194,312,0,3268,0,0,0,0,0,0,1228,350,56,0,0,1712,324,26360,3014,0,0,0,0,81690,456.44,272,51410,9236,5194,1916,6142,5812,11888,15498,26,0,0,0
pos,242090,1788,216,0,0,0,30158,108776,522116,1588660,2841702,1275052,33426,0,0,7059494,0,610,,1382020,1927126,15418136,14908762,4919964,1482852,20,0,0,0,6742,2002,0,0,0,0,0,0,0,1031666,5368224,0,24936,32648,58080,82396,6144964,56866,0,0,0,0,2011656,1622652,987468,671044,371832,196816,152998,231074,111948,42402,21720456,16548,4494,17122,0,7059494,216956,2596058,2321298,261540,246480,259140,284120,242089.94,21720456,21720456,7280762,32686,1242,,1138840,6399890,1209600,596100,0,184,0,13868302.08,0.0,5182959.36,,,31356,200222,990058,2142010,1965934,944720,97502,21038,6926,124,128,1468,21720456,4400,1560,873678,518184,423066,4367258,206094,5648,2,0,330,446,4548238,2687094,0,7748,0,0,4778490,23206,28456,,,,,,,,,124898,41228,9884,0,0,641710,88858,150340,16186,0,0,0,0,,,,1549308,879458,575958,180796,485108,2660440,60276,8328,218,0,0,0
neg,31184,4076,3448,0,0,0,0,0,0,3528,29476,1683140,683336,55212,4136,1311950,95168,0,0,0,0,1730718,1081684,1160474,561956,0,0,24950,0,7654,778,0,0,0,0,0,24244,530936,1477244,426404,0,3620,2066,4034,190350,1744802,513920,36,0,0,0,869504,510478,173894,123294,100584,100206,189808,391060,0,0,2891942,42,1204,646,38,1311950,79074,566712,584850,445720,550960,,152900,31184.75,2891942,2891942,2876944,19863,9574,39642,463460,2458828,1209600,123574,0,260,0,2160578.88,0.0,294799.68,0,0,0,0,0,5466,468590,1554232,399836,24884,5340,480,22,36,2891942,5274,706,71984,122400,155090,1532754,542114,27178,1328,0,5808,2080,2117172,60846,56,1086,0,0,2186136,2442,848,0,0,0,0,0,0,0,0,57510,30842,4724,0,0,98928,27466,144640,50574,2437206,792,0,0,1647680,1413.1,1720,317186,843142,391414,144142,215700,183750,105300,74758,161746,21690,0,0
